,HPO
42043,HP:0012440
42044,HP:0002268
42045,HP:0002268
42046,HP:0002268
42047,HP:0002268
42048,HP:0002268
42049,HP:0020048
42050,HP:5000017
42051,HP:5000017
42052,HP:0003572
42053,HP:0003572
42054,HP:0006136
42055,HP:0030841
42056,HP:0030841
42057,HP:0030841
42058,HP:0004180
42059,HP:0004180
42060,HP:0004180
42061,HP:0004180
42062,HP:0004180
42063,HP:0004180
42064,HP:0012284
42065,HP:0012284
42066,HP:0012284
42067,HP:0012284
42068,HP:0010684
42069,HP:0010684
42070,HP:0010684
42071,HP:0410376
42072,HP:0410376
42073,HP:0410376
42074,HP:0003209
42075,HP:0003209
42076,HP:0003209
42077,HP:0031268
42078,HP:0010851
42079,HP:0010851
42080,HP:0010851
42081,HP:0006398
42082,HP:0006398
42083,HP:0006398
42084,HP:0006398
42085,HP:0009060
42086,HP:0009060
42087,HP:0009060
42088,HP:0031516
42089,HP:0031516
42090,HP:0031516
42091,HP:0031516
42092,HP:0006276
42093,HP:0010026
42094,HP:0010026
42095,HP:0010026
42096,HP:0010026
42097,HP:0011388
42098,HP:0011388
42099,HP:0011388
42100,HP:0011388
42101,HP:0012080
42102,HP:0012080
42103,HP:0020107
42104,HP:0032459
42105,HP:0032459
42106,HP:0033755
42107,HP:0006508
42108,HP:0006508
42109,HP:0002149
42110,HP:0002149
42111,HP:0002149
42112,HP:0002149
42113,HP:0002149
42114,HP:0002149
42115,HP:0200047
42116,HP:0200047
42117,HP:0200047
42118,HP:0004510
42119,HP:0004510
42120,HP:0004510
42121,HP:0004510
42122,HP:0004510
42123,HP:0004510
42124,HP:0004510
42125,HP:0004510
42126,HP:0010390
42127,HP:0010390
42128,HP:0010390
42129,HP:0010390
42130,HP:0004039
42131,HP:0031521
42132,HP:0031521
42133,HP:0004357
42134,HP:0004357
42135,HP:0001376
42136,HP:0001376
42137,HP:0001376
42138,HP:0001376
42139,HP:0001376
42140,HP:0001376
42141,HP:0002792
42142,HP:0002792
42143,HP:0002792
42144,HP:0002792
42145,HP:0002792
42146,HP:0002792
42147,HP:0200094
42148,HP:0030998
42149,HP:0030998
42150,HP:0030998
42151,HP:0034046
42152,HP:0007299
42153,HP:0410215
42154,HP:0410215
42155,HP:0100735
42156,HP:0100735
42157,HP:0008275
42158,HP:0008275
42159,HP:0031380
42160,HP:0033826
42161,HP:0007420
42162,HP:0007420
42163,HP:0031071
42164,HP:0025439
42165,HP:0012507
42166,HP:0012507
42167,HP:0012507
42168,HP:0200054
42169,HP:0005587
42170,HP:0007263
42171,HP:0007263
42172,HP:0007263
42173,HP:0007263
42174,HP:0033316
42175,HP:0033316
42176,HP:0005607
42177,HP:0005607
42178,HP:0005607
42179,HP:0001770
42180,HP:0001770
42181,HP:0001770
42182,HP:0001770
42183,HP:0001770
42184,HP:0001770
42185,HP:0001770
42186,HP:0001770
42187,HP:0100198
42188,HP:0100198
42189,HP:0000095
42190,HP:0000095
42191,HP:0000095
42192,HP:0000095
42193,HP:0000095
42194,HP:0003575
42195,HP:0003575
42196,HP:0003575
42197,HP:0003575
42198,HP:0009947
42199,HP:0009947
42200,HP:0009947
42201,HP:0009947
42202,HP:0010331
42203,HP:0010331
42204,HP:0010331
42205,HP:0010331
42206,HP:0032172
42207,HP:0032172
42208,HP:0410254
42209,HP:0100856
42210,HP:0100856
42211,HP:0031611
42212,HP:0031611
42213,HP:0031611
42214,HP:0031611
42215,HP:0031611
42216,HP:0031002
42217,HP:0100940
42218,HP:0100940
42219,HP:0100940
42220,HP:0030622
42221,HP:0010652
42222,HP:0010652
42223,HP:0010652
42224,HP:0003640
42225,HP:0003640
42226,HP:0011603
42227,HP:0011603
42228,HP:0012346
42229,HP:0012346
42230,HP:0032308
42231,HP:0032308
42232,HP:0032308
42233,HP:0032504
42234,HP:0032504
42235,HP:0032504
42236,HP:0032504
42237,HP:0002929
42238,HP:0030029
42239,HP:0030029
42240,HP:0030029
42241,HP:0030029
42242,HP:0410315
42243,HP:0410315
42244,HP:0034111
42245,HP:0009996
42246,HP:0009996
42247,HP:0009996
42248,HP:0009996
42249,HP:0009996
42250,HP:0010711
42251,HP:0010711
42252,HP:0010711
42253,HP:0010711
42254,HP:0033821
42255,HP:0010903
42256,HP:0010903
42257,HP:0010903
42258,HP:0031974
42259,HP:0009551
42260,HP:0009551
42261,HP:0009551
42262,HP:0009551
42263,HP:0000807
42264,HP:0000807
42265,HP:0000807
42266,HP:0003906
42267,HP:0003906
42268,HP:0003906
42269,HP:0003906
42270,HP:0011862
42271,HP:0011862
42272,HP:0009217
42273,HP:0009217
42274,HP:0009217
42275,HP:0008150
42276,HP:0008150
42277,HP:0100870
42278,HP:0100870
42279,HP:0100870
42280,HP:0100870
42281,HP:0100870
42282,HP:0040110
42283,HP:0009267
42284,HP:0009267
42285,HP:0009267
42286,HP:0007793
42287,HP:0007793
42288,HP:0007793
42289,HP:0010083
42290,HP:0010083
42291,HP:0100718
42292,HP:0100718
42293,HP:0100718
42294,HP:0045012
42295,HP:0000059
42296,HP:0000059
42297,HP:0000059
42298,HP:0000059
42299,HP:0000059
42300,HP:0000059
42301,HP:0003781
42302,HP:0003781
42303,HP:0003781
42304,HP:0003781
42305,HP:0003781
42306,HP:0003781
42307,HP:0003781
42308,HP:0003781
42309,HP:0003781
42310,HP:0003781
42311,HP:0003781
42312,HP:0003781
42313,HP:0003781
42314,HP:0025702
42315,HP:0025702
42316,HP:0031067
42317,HP:0031067
42318,HP:0031067
42319,HP:0007720
42320,HP:0007720
42321,HP:0007720
42322,HP:0007720
42323,HP:0009257
42324,HP:0009257
42325,HP:0008214
42326,HP:0008214
42327,HP:0008214
42328,HP:0002343
42329,HP:0002343
42330,HP:0002343
42331,HP:0002343
42332,HP:0002343
42333,HP:0002343
42334,HP:0031191
42335,HP:0031191
42336,HP:3000024
42337,HP:3000024
42338,HP:3000024
42339,HP:0034209
42340,HP:0034209
42341,HP:0034209
42342,HP:0010374
42343,HP:0010374
42344,HP:0010374
42345,HP:0010374
42346,HP:0100307
42347,HP:0025290
42348,HP:0010785
42349,HP:0010785
42350,HP:0010785
42351,HP:0010785
42352,HP:3000010
42353,HP:3000010
42354,HP:0020110
42355,HP:0010262
42356,HP:0010262
42357,HP:0031976
42358,HP:0000496
42359,HP:0000496
42360,HP:0000496
42361,HP:0000496
42362,HP:0000496
42363,HP:0000496
42364,HP:0000496
42365,HP:0000496
42366,HP:0000496
42367,HP:0000496
42368,HP:0000496
42369,HP:0000496
42370,HP:0000496
42371,HP:0000496
42372,HP:0000496
42373,HP:0001319
42374,HP:0001319
42375,HP:0001319
42376,HP:0001319
42377,HP:0001319
42378,HP:0001319
42379,HP:0001319
42380,HP:0001319
42381,HP:0033635
42382,HP:0033635
42383,HP:0033635
42384,HP:3000054
42385,HP:3000054
42386,HP:0032204
42387,HP:0032204
42388,HP:0006688
42389,HP:0006688
42390,HP:0006688
42391,HP:0500081
42392,HP:0000858
42393,HP:0000858
42394,HP:0000858
42395,HP:0000858
42396,HP:0000858
42397,HP:0000858
42398,HP:0000858
42399,HP:0000858
42400,HP:0003805
42401,HP:0003805
42402,HP:0003805
42403,HP:0003805
42404,HP:0003805
42405,HP:0033499
42406,HP:0033499
42407,HP:0011126
42408,HP:0011126
42409,HP:0011126
42410,HP:0011126
42411,HP:0011126
42412,HP:0008138
42413,HP:0008138
42414,HP:0008138
42415,HP:0008138
42416,HP:0100126
42417,HP:0100126
42418,HP:0003563
42419,HP:0003563
42420,HP:0003563
42421,HP:0003563
42422,HP:0003563
42423,HP:0003563
42424,HP:0003563
42425,HP:0003563
42426,HP:0003563
42427,HP:0003563
42428,HP:0030854
42429,HP:0030854
42430,HP:0030854
42431,HP:0030854
42432,HP:0030854
42433,HP:0000719
42434,HP:0000719
42435,HP:0000719
42436,HP:0007457
42437,HP:0007457
42438,HP:0031078
42439,HP:0030147
42440,HP:0030147
42441,HP:0003849
42442,HP:0003849
42443,HP:0003849
42444,HP:0003849
42445,HP:0032262
42446,HP:0032262
42447,HP:0032262
42448,HP:0031081
42449,HP:0031317
42450,HP:0031317
42451,HP:0031317
42452,HP:0008445
42453,HP:0008445
42454,HP:0008445
42455,HP:0006880
42456,HP:0006880
42457,HP:0006880
42458,HP:0006880
42459,HP:0010428
42460,HP:0010428
42461,HP:0010428
42462,HP:0033858
42463,HP:0001872
42464,HP:0001872
42465,HP:0001872
42466,HP:0001872
42467,HP:0001872
42468,HP:0001872
42469,HP:0001872
42470,HP:0001872
42471,HP:0001872
42472,HP:0001872
42473,HP:0001872
42474,HP:0025635
42475,HP:0025635
42476,HP:0025635
42477,HP:0025635
42478,HP:0045073
42479,HP:0000529
42480,HP:0000529
42481,HP:0000529
42482,HP:0000529
42483,HP:0000529
42484,HP:0000529
42485,HP:0000529
42486,HP:0000529
42487,HP:0000529
42488,HP:0000529
42489,HP:0000529
42490,HP:0000529
42491,HP:0010122
42492,HP:0010122
42493,HP:0010122
42494,HP:0012603
42495,HP:0012603
42496,HP:0012603
42497,HP:0012603
42498,HP:0033698
42499,HP:0033698
42500,HP:0033814
42501,HP:0012081
42502,HP:0012081
42503,HP:0003223
42504,HP:0003223
42505,HP:0003223
42506,HP:0000588
42507,HP:0000588
42508,HP:0000588
42509,HP:0000588
42510,HP:0000588
42511,HP:0000588
42512,HP:0000588
42513,HP:0000588
42514,HP:0000588
42515,HP:0031702
42516,HP:0031702
42517,HP:0031702
42518,HP:0032608
42519,HP:3000025
42520,HP:3000025
42521,HP:0010425
42522,HP:0010425
42523,HP:0010425
42524,HP:0032597
42525,HP:0010974
42526,HP:0010974
42527,HP:0010974
42528,HP:0010974
42529,HP:0002575
42530,HP:0002575
42531,HP:0002575
42532,HP:0002575
42533,HP:0002575
42534,HP:0002575
42535,HP:0030919
42536,HP:0030919
42537,HP:0010455
42538,HP:0010455
42539,HP:0100291
42540,HP:0002110
42541,HP:0002110
42542,HP:0002110
42543,HP:0002110
42544,HP:0002110
42545,HP:0003536
42546,HP:0003536
42547,HP:0003536
42548,HP:0010002
42549,HP:0010002
42550,HP:0010002
42551,HP:0032970
42552,HP:0040270
42553,HP:0040270
42554,HP:0040270
42555,HP:0040270
42556,HP:0040270
42557,HP:0008285
42558,HP:0002683
42559,HP:0002683
42560,HP:0002683
42561,HP:0002683
42562,HP:0002683
42563,HP:0002683
42564,HP:0002683
42565,HP:0002683
42566,HP:0410167
42567,HP:0410167
42568,HP:0012202
42569,HP:0012202
42570,HP:0100723
42571,HP:0100723
42572,HP:0100723
42573,HP:0100723
42574,HP:0100723
42575,HP:0100723
42576,HP:0100723
42577,HP:0100723
42578,HP:0100723
42579,HP:0100723
42580,HP:0100723
42581,HP:0100723
42582,HP:0007948
42583,HP:0007948
42584,HP:0009826
42585,HP:0009826
42586,HP:0009826
42587,HP:0009826
42588,HP:0009826
42589,HP:0009826
42590,HP:0000175
42591,HP:0000175
42592,HP:0000175
42593,HP:0000175
42594,HP:0000175
42595,HP:0000175
42596,HP:0000175
42597,HP:0000175
42598,HP:0000175
42599,HP:0000175
42600,HP:0000175
42601,HP:0000175
42602,HP:0000175
42603,HP:0000175
42604,HP:0008063
42605,HP:0008063
42606,HP:0008063
42607,HP:0008063
42608,HP:0000030
42609,HP:0000030
42610,HP:0000030
42611,HP:0000030
42612,HP:0003258
42613,HP:0011508
42614,HP:0011508
42615,HP:0011508
42616,HP:0011508
42617,HP:0034116
42618,HP:0009626
42619,HP:0009626
42620,HP:0009626
42621,HP:0003924
42622,HP:0003924
42623,HP:0033104
42624,HP:0033104
42625,HP:0031417
42626,HP:0031417
42627,HP:0031417
42628,HP:0025516
42629,HP:0012129
42630,HP:0003926
42631,HP:0003926
42632,HP:0003926
42633,HP:0020073
42634,HP:0020073
42635,HP:0100675
42636,HP:0100675
42637,HP:0011325
42638,HP:0011325
42639,HP:0011325
42640,HP:0009456
42641,HP:0009456
42642,HP:0009456
42643,HP:0005356
42644,HP:0005356
42645,HP:0030311
42646,HP:0030311
42647,HP:0030311
42648,HP:0410302
42649,HP:0032903
42650,HP:0009387
42651,HP:0009387
42652,HP:0009387
42653,HP:0009387
42654,HP:0009387
42655,HP:0012590
42656,HP:0012590
42657,HP:0031762
42658,HP:0031762
42659,HP:0500251
42660,HP:0500251
42661,HP:0007911
42662,HP:0007911
42663,HP:0007911
42664,HP:0007911
42665,HP:0025617
42666,HP:0000574
42667,HP:0000574
42668,HP:0000574
42669,HP:0000574
42670,HP:0000574
42671,HP:0000574
42672,HP:0000574
42673,HP:0000574
42674,HP:0000574
42675,HP:0000574
42676,HP:0032490
42677,HP:0032490
42678,HP:0004361
42679,HP:0004361
42680,HP:0009725
42681,HP:0009725
42682,HP:0009725
42683,HP:0009725
42684,HP:0009725
42685,HP:0009725
42686,HP:0009725
42687,HP:0009725
42688,HP:0033067
42689,HP:0007305
42690,HP:0007305
42691,HP:0007305
42692,HP:0007305
42693,HP:0045009
42694,HP:0032213
42695,HP:0100433
42696,HP:0100433
42697,HP:0100433
42698,HP:0100433
42699,HP:0100433
42700,HP:0034194
42701,HP:0009999
42702,HP:0009999
42703,HP:0009999
42704,HP:0007111
42705,HP:0410058
42706,HP:0410058
42707,HP:0410058
42708,HP:0010389
42709,HP:0010389
42710,HP:0010389
42711,HP:0010389
42712,HP:0040241
42713,HP:0040241
42714,HP:0040241
42715,HP:0000682
42716,HP:0000682
42717,HP:0000682
42718,HP:0000682
42719,HP:0000682
42720,HP:0000682
42721,HP:0000682
42722,HP:0000682
42723,HP:0000682
42724,HP:0034238
42725,HP:0033133
42726,HP:0030783
42727,HP:0030783
42728,HP:0030783
42729,HP:0030783
42730,HP:0030867
42731,HP:0030867
42732,HP:0030867
42733,HP:0030867
42734,HP:0030867
42735,HP:0030867
42736,HP:0012619
42737,HP:0012619
42738,HP:0012619
42739,HP:0025380
42740,HP:0025380
42741,HP:0025380
42742,HP:0033258
42743,HP:0033258
42744,HP:0025564
42745,HP:0012591
42746,HP:0012591
42747,HP:0012591
42748,HP:0001845
42749,HP:0001845
42750,HP:0001845
42751,HP:0001845
42752,HP:0001845
42753,HP:0001845
42754,HP:0001845
42755,HP:0010630
42756,HP:0010630
42757,HP:0010630
42758,HP:0010630
42759,HP:0040190
42760,HP:0040190
42761,HP:0001043
42762,HP:0009669
42763,HP:0009669
42764,HP:0009669
42765,HP:0000775
42766,HP:0000775
42767,HP:0000775
42768,HP:0000775
42769,HP:0012763
42770,HP:0012763
42771,HP:0012763
42772,HP:0012763
42773,HP:0012763
42774,HP:0012763
42775,HP:3000036
42776,HP:3000036
42777,HP:3000036
42778,HP:3000036
42779,HP:0011060
42780,HP:0011060
42781,HP:0011060
42782,HP:0011060
42783,HP:0011060
42784,HP:0011060
42785,HP:0500230
42786,HP:0500230
42787,HP:0010495
42788,HP:0010495
42789,HP:0045002
42790,HP:0012402
42791,HP:0012402
42792,HP:0012402
42793,HP:0012402
42794,HP:0032974
42795,HP:0032974
42796,HP:0010801
42797,HP:0010801
42798,HP:0010801
42799,HP:0010801
42800,HP:0010801
42801,HP:0010801
42802,HP:0010801
42803,HP:0200150
42804,HP:0200150
42805,HP:0200150
42806,HP:0000133
42807,HP:0000133
42808,HP:0000133
42809,HP:0000133
42810,HP:0000133
42811,HP:0000133
42812,HP:0000133
42813,HP:0000133
42814,HP:0000133
42815,HP:0000133
42816,HP:0000133
42817,HP:0003570
42818,HP:0003570
42819,HP:0003570
42820,HP:0003570
42821,HP:0012335
42822,HP:0012335
42823,HP:0030531
42824,HP:0000922
42825,HP:0000922
42826,HP:0000922
42827,HP:0100145
42828,HP:0100145
42829,HP:0030079
42830,HP:0030079
42831,HP:0030079
42832,HP:0030079
42833,HP:0030079
42834,HP:0001994
42835,HP:0001994
42836,HP:0001994
42837,HP:0001994
42838,HP:0001994
42839,HP:0001994
42840,HP:0001994
42841,HP:0032146
42842,HP:0032146
42843,HP:0032146
42844,HP:0032146
42845,HP:0033341
42846,HP:0033341
42847,HP:0033341
42848,HP:0000232
42849,HP:0000232
42850,HP:0000232
42851,HP:0000232
42852,HP:0000232
42853,HP:0000232
42854,HP:0000232
42855,HP:0000232
42856,HP:0000232
42857,HP:0000232
42858,HP:0001579
42859,HP:0001579
42860,HP:0001579
42861,HP:0001579
42862,HP:0100725
42863,HP:0100725
42864,HP:0100725
42865,HP:0100725
42866,HP:5000034
42867,HP:5000034
42868,HP:5000034
42869,HP:4000009
42870,HP:0012735
42871,HP:0012735
42872,HP:0012735
42873,HP:0012735
42874,HP:0012735
42875,HP:0012735
42876,HP:0012735
42877,HP:0012735
42878,HP:0002371
42879,HP:0002629
42880,HP:0002629
42881,HP:0002629
42882,HP:0031028
42883,HP:0031028
42884,HP:0031028
42885,HP:0031028
42886,HP:0010553
42887,HP:0010553
42888,HP:0010553
42889,HP:0009440
42890,HP:0009440
42891,HP:0009440
42892,HP:0009440
42893,HP:0004292
42894,HP:0001583
42895,HP:0001583
42896,HP:0001583
42897,HP:0001583
42898,HP:0001583
42899,HP:0001583
42900,HP:0033358
42901,HP:0012136
42902,HP:0002075
42903,HP:0002075
42904,HP:0002075
42905,HP:0002075
42906,HP:0002075
42907,HP:0002075
42908,HP:0032925
42909,HP:0010161
42910,HP:0010161
42911,HP:0030706
42912,HP:0030706
42913,HP:0030706
42914,HP:0030706
42915,HP:0030706
42916,HP:0030706
42917,HP:0030553
42918,HP:0030553
42919,HP:0031992
42920,HP:0032962
42921,HP:0007277
42922,HP:0032434
42923,HP:0032434
42924,HP:0032434
42925,HP:0033949
42926,HP:0033949
42927,HP:0001696
42928,HP:0001696
42929,HP:0001696
42930,HP:0001696
42931,HP:0001696
42932,HP:0001696
42933,HP:0001696
42934,HP:0001696
42935,HP:0001696
42936,HP:0001696
42937,HP:0001696
42938,HP:0001696
42939,HP:0001696
42940,HP:0001696
42941,HP:0001696
42942,HP:0003328
42943,HP:0008213
42944,HP:0008213
42945,HP:0008213
42946,HP:0008213
42947,HP:0008213
42948,HP:0040328
42949,HP:0032920
42950,HP:0011803
42951,HP:0011803
42952,HP:0011803
42953,HP:0011803
42954,HP:0011803
42955,HP:0011803
42956,HP:0011803
42957,HP:0011803
42958,HP:0011803
42959,HP:0011803
42960,HP:0011803
42961,HP:0011803
42962,HP:0011389
42963,HP:0011389
42964,HP:0011389
42965,HP:0009208
42966,HP:0009208
42967,HP:0009208
42968,HP:0009208
42969,HP:0009208
42970,HP:0009795
42971,HP:0009795
42972,HP:0009795
42973,HP:0009795
42974,HP:0030595
42975,HP:0003872
42976,HP:0003872
42977,HP:0100297
42978,HP:0100297
42979,HP:0100297
42980,HP:0001891
42981,HP:0001891
42982,HP:0001891
42983,HP:0001891
42984,HP:0001891
42985,HP:0001891
42986,HP:0001891
42987,HP:0100303
42988,HP:0100303
42989,HP:0100303
42990,HP:0100303
42991,HP:0100303
42992,HP:0000021
42993,HP:0000021
42994,HP:0000021
42995,HP:0000204
42996,HP:0000204
42997,HP:0000204
42998,HP:0000204
42999,HP:0000204
43000,HP:0000204
43001,HP:0000204
43002,HP:0000204
43003,HP:0031522
43004,HP:0031522
43005,HP:0006595
43006,HP:0006595
43007,HP:0006595
43008,HP:0006595
43009,HP:0006595
43010,HP:0006595
43011,HP:0012532
43012,HP:0012532
43013,HP:0012532
43014,HP:0012532
43015,HP:0012532
43016,HP:0012532
43017,HP:0033153
43018,HP:0033153
43019,HP:0030351
43020,HP:0030351
43021,HP:0002999
43022,HP:0002999
43023,HP:0002999
43024,HP:0002999
43025,HP:0002999
43026,HP:0002999
43027,HP:0002999
43028,HP:0005866
43029,HP:0005866
43030,HP:0000842
43031,HP:0000842
43032,HP:0000842
43033,HP:0000842
43034,HP:0000842
43035,HP:0032221
43036,HP:0032221
43037,HP:0025706
43038,HP:0025706
43039,HP:0025706
43040,HP:0025706
43041,HP:0011602
43042,HP:0011602
43043,HP:0032312
43044,HP:0010893
43045,HP:0010893
43046,HP:0010893
43047,HP:0031135
43048,HP:0031135
43049,HP:0030979
43050,HP:0030979
43051,HP:0030979
43052,HP:0030769
43053,HP:0030769
43054,HP:0030769
43055,HP:0030769
43056,HP:0410326
43057,HP:0410326
43058,HP:0410326
43059,HP:0410326
43060,HP:0100710
43061,HP:0100710
43062,HP:0100710
43063,HP:0100710
43064,HP:0011838
43065,HP:0011838
43066,HP:0011838
43067,HP:0011838
43068,HP:0011838
43069,HP:0001917
43070,HP:0001917
43071,HP:0001917
43072,HP:0001917
43073,HP:0032225
43074,HP:0032225
43075,HP:0012768
43076,HP:0012768
43077,HP:0012768
43078,HP:0012768
43079,HP:0012768
43080,HP:0012768
43081,HP:0034018
43082,HP:0031781
43083,HP:0033602
43084,HP:0007862
43085,HP:0007862
43086,HP:0030491
43087,HP:0030491
43088,HP:0020091
43089,HP:0006473
43090,HP:0006473
43091,HP:0009353
43092,HP:0009353
43093,HP:0001545
43094,HP:0001545
43095,HP:0001545
43096,HP:0001545
43097,HP:0003930
43098,HP:0003930
43099,HP:0550004
43100,HP:0550004
43101,HP:0009234
43102,HP:0009234
43103,HP:0009234
43104,HP:0009234
43105,HP:0009234
43106,HP:0012296
43107,HP:0012296
43108,HP:0012296
43109,HP:0041224
43110,HP:0041224
43111,HP:0410391
43112,HP:0031713
43113,HP:0005265
43114,HP:0005265
43115,HP:0005265
43116,HP:0011336
43117,HP:0011336
43118,HP:0011336
43119,HP:0011336
43120,HP:0011336
43121,HP:0011336
43122,HP:0011336
43123,HP:0011336
43124,HP:0011336
43125,HP:0032372
43126,HP:0032372
43127,HP:0032372
43128,HP:0032372
43129,HP:0032605
43130,HP:0032605
43131,HP:0200058
43132,HP:0200058
43133,HP:0200058
43134,HP:0200058
43135,HP:0200058
43136,HP:0041197
43137,HP:0041197
43138,HP:0004046
43139,HP:0003842
43140,HP:0003842
43141,HP:0011037
43142,HP:0011037
43143,HP:0011037
43144,HP:0003354
43145,HP:0003354
43146,HP:0003354
43147,HP:0003354
43148,HP:0500026
43149,HP:0033189
43150,HP:0033189
43151,HP:0033189
43152,HP:0033189
43153,HP:0033157
43154,HP:0033157
43155,HP:0000773
43156,HP:0000773
43157,HP:0000773
43158,HP:0000773
43159,HP:0000773
43160,HP:0033187
43161,HP:0033187
43162,HP:0033187
43163,HP:0032054
43164,HP:0008717
43165,HP:0008717
43166,HP:0008717
43167,HP:0008717
43168,HP:0008717
43169,HP:0033862
43170,HP:0033726
43171,HP:4000033
43172,HP:4000033
43173,HP:0002636
43174,HP:0002636
43175,HP:0002636
43176,HP:0033380
43177,HP:0033380
43178,HP:0003680
43179,HP:0003680
43180,HP:0003680
43181,HP:0003680
43182,HP:0003680
43183,HP:0003680
43184,HP:0003680
43185,HP:0003680
43186,HP:0008386
43187,HP:0008386
43188,HP:0008386
43189,HP:0008386
43190,HP:0008386
43191,HP:0008386
43192,HP:0001742
43193,HP:0001742
43194,HP:0001742
43195,HP:0001742
43196,HP:0001742
43197,HP:0001742
43198,HP:0001742
43199,HP:0001742
43200,HP:0001742
43201,HP:0001742
43202,HP:0001742
43203,HP:0001742
43204,HP:0030260
43205,HP:0030260
43206,HP:0030260
43207,HP:0030260
43208,HP:0031396
43209,HP:0031396
43210,HP:0031396
43211,HP:0031396
43212,HP:0100844
43213,HP:0100844
43214,HP:0100844
43215,HP:0020074
43216,HP:0020074
43217,HP:0007990
43218,HP:0007990
43219,HP:0007990
43220,HP:0007990
43221,HP:0007990
43222,HP:0033975
43223,HP:0011074
43224,HP:0011074
43225,HP:0011074
43226,HP:0011074
43227,HP:0011074
43228,HP:0011074
43229,HP:0011074
43230,HP:0011074
43231,HP:0033360
43232,HP:0033360
43233,HP:0012037
43234,HP:0012037
43235,HP:0012037
43236,HP:0002840
43237,HP:0002840
43238,HP:0002840
43239,HP:0002840
43240,HP:0002840
43241,HP:0009377
43242,HP:0009377
43243,HP:0009377
43244,HP:0009377
43245,HP:0009377
43246,HP:0009377
43247,HP:0012465
43248,HP:0012465
43249,HP:0012465
43250,HP:0012465
43251,HP:0012465
43252,HP:0001138
43253,HP:0001138
43254,HP:0001138
43255,HP:0010347
43256,HP:0010347
43257,HP:0010347
43258,HP:0020206
43259,HP:0041223
43260,HP:0041223
43261,HP:0010263
43262,HP:0010263
43263,HP:0010263
43264,HP:0012442
43265,HP:0012442
43266,HP:0012442
43267,HP:0012442
43268,HP:0004852
43269,HP:0004852
43270,HP:0004852
43271,HP:0004852
43272,HP:0012109
43273,HP:0012109
43274,HP:0012109
43275,HP:0012109
43276,HP:0012109
43277,HP:0031826
43278,HP:0030098
43279,HP:0030098
43280,HP:0030098
43281,HP:0002068
43282,HP:0010297
43283,HP:0010297
43284,HP:0010297
43285,HP:0010297
43286,HP:0010297
43287,HP:0010297
43288,HP:0010297
43289,HP:0010297
43290,HP:0010297
43291,HP:0010297
